"","Drone2_1","Drone2_2","Drone2_3","Drone2_4","Drone2_5","Drone2_6","Drone4_1","Drone4_2","Drone4_3","Drone4_4","Drone4_5","Drone4_6","Queen2_1","Queen2_2","Queen2_3","Queen2_4","Queen2_5","Queen2_6","Queen4_1","Queen4_2","Queen4_3","Queen4_4","Queen4_5","Queen4_6","Worker2_1","Worker2_2","Worker2_3","Worker2_4","Worker2_5","Worker2_6","Worker4_1","Worker4_2","Worker4_3","Worker4_4","Worker4_5","Worker4_6"
"LOC552157",5.20945336562895,5.8073549220576,4.52356195605701,4.95419631038687,5.85798099512757,5,6.18982455888002,6.32192809488736,5.4262647547021,6.4594316186373,6,6.16992500144231,4.70043971814109,4.95419631038687,4.32192809488736,5.32192809488736,4.85798099512757,5.32192809488736,5.78135971352466,5.78135971352466,5.78135971352466,6.20945336562895,6.10852445677817,6.04439411935845,5,4.32192809488736,4.58496250072116,5.12928301694497,5.32192809488736,4.64385618977472,6.37503943134692,6.79441586635011,6.64385618977472,6.68650052718322,6.74146698640115,6.84549005094437
"Mir3727",3.70043971814109,3.4594316186373,3.70043971814109,3.70043971814109,3.70043971814109,3.8073549220576,3.16992500144231,2,3.16992500144231,2,1.58496250072116,2,4,2.8073549220576,2.32192809488736,2.58496250072116,2.58496250072116,3.16992500144231,2,3.70043971814109,2.32192809488736,2,2.58496250072116,2.32192809488736,3.58496250072116,3,0,2,2.8073549220576,3.8073549220576,1,1.58496250072116,2,1.58496250072116,2.8073549220576,2.8073549220576
"LOC102654486",3,3.32192809488736,2.8073549220576,3.32192809488736,4,4.24792751344359,2.58496250072116,3.32192809488736,3.8073549220576,3.58496250072116,3.32192809488736,4,3.32192809488736,4.08746284125034,2,3.70043971814109,3.8073549220576,4.24792751344359,2.58496250072116,2.8073549220576,2.58496250072116,3,2.58496250072116,1,4.24792751344359,4,3.70043971814109,3.58496250072116,2.32192809488736,4.52356195605701,1,3.58496250072116,2.58496250072116,1.58496250072116,2.58496250072116,1
"LOC552439",10.4304525516655,10.4051414631363,10.6064052126978,10.8587580999354,10.791162888555,10.5849625007212,10.1761731491075,10.0993478104032,10.0182001788132,10.427312844135,10.2609195336629,10.4625022725973,10.9886846867722,11.4120405145517,10.9765641234153,11.5877775163282,11.18982455888,11.502334580198,9.64024493622235,8.90989308377004,9.46147944728616,9.9901039638575,9.1006623390052,9.30149619498255,10.7090838125503,10.5868397879618,11.0907740546408,11.2761244052742,10.9571020415623,10.8281364841941,10.0579917227592,9.98156728190301,9.81057163474115,9.84862294042934,10.0098286173681,9.8073549220576
"LOC100579022",1,1,0,2,2.58496250072116,1,1,1.58496250072116,2.8073549220576,2,1.58496250072116,2.8073549220576,2.58496250072116,2.8073549220576,2.32192809488736,3.8073549220576,3.70043971814109,3.4594316186373,4.32192809488736,4.24792751344359,4.16992500144231,5,5.24792751344359,4.90689059560852,3.58496250072116,3.16992500144231,3.32192809488736,3.90689059560852,3.16992500144231,3,4.52356195605701,4.8073549220576,3.90689059560852,5.20945336562895,5.75488750216347,4.70043971814109
"Gycbeta1",5.52356195605701,5.8073549220576,5.83289001416474,6.02236781302845,5.39231742277876,5.88264304936184,4.90689059560852,3.4594316186373,4.39231742277876,4.8073549220576,3.90689059560852,4,5.32192809488736,4.39231742277876,5.12928301694497,5,5.20945336562895,5,3.58496250072116,3,2.8073549220576,3.16992500144231,3,3,5.85798099512757,6.08746284125034,5.52356195605701,5.7279204545632,5.70043971814109,5.70043971814109,2.8073549220576,3,3,4,3.16992500144231,3
"LOC551710",11.0573148777827,11.1761731491075,11.0265234425198,11.1861142395416,11.4721831161895,11.0402897210257,11.2784494582205,11.4382720561248,11.2324209271761,11.4424251933316,11.3712321283696,11.6719832720919,11.4093909361377,11.5318687751776,11.1711767976518,11.8352609186275,11.2697111211428,11.5117526537674,11.5420645422834,11.5401280385821,11.9614496943982,11.6559778624869,11.5112584955023,11.6234242898699,11.1137421660492,11.1972166931101,11.1465686757408,11.661778097772,11.2969162068793,11.4019461239765,12.3866708596376,12.794009645021,12.283088353024,11.4125698468052,11.7262181593322,11.8169836232554
"LOC100578699",5.61470984411521,6.58496250072116,7.2667865406949,5.95419631038687,6.82017896241519,7.4594316186373,5.12928301694497,6.75488750216347,4.95419631038687,5.64385618977472,6.75488750216347,5.95419631038687,7.10852445677817,6.62935662007961,6.4594316186373,6.37503943134692,5.83289001416474,6.62935662007961,5.93073733756289,3.90689059560852,3.4594316186373,4.16992500144231,3.90689059560852,4.64385618977472,5.83289001416474,6.74146698640115,5.58496250072116,5.8073549220576,5.64385618977472,6.28540221886225,4.24792751344359,3.70043971814109,4.58496250072116,4.24792751344359,4.16992500144231,4.16992500144231
"LOC726268",6.62935662007961,6.85798099512757,6.61470984411521,6.3037807481771,6.55458885167764,6.79441586635011,5.93073733756289,5.58496250072116,4.39231742277876,5.75488750216347,5.39231742277876,4.70043971814109,6.7279204545632,6.16992500144231,6.02236781302845,6.62935662007961,6.12928301694497,6.4594316186373,5.55458885167764,5.12928301694497,5.64385618977472,5.70043971814109,5.28540221886225,4.95419631038687,6.90689059560852,6.2667865406949,6.12928301694497,6.12928301694497,6.4262647547021,6.55458885167764,5.61470984411521,5.78135971352466,5.93073733756289,5.58496250072116,5.95419631038687,5.4262647547021
"LOC412458",11.2366122002158,11.4367115421372,11.9035053104239,11.6506030222153,11.3896313392605,11.4189067312579,10.9344280406268,11.4923539451599,11.3744961456915,10.8872206154684,11.6653359171852,11.1091777033553,11.0907740546408,11.1984450414524,10.9425145053392,11.1885888457073,11.3353903546939,11.4413880293467,12.0171563863831,11.6662240028032,12.311748315005,11.0687782779854,11.9083926207737,12.0213270326244,12.0828143376723,11.6978363579624,11.9901039638575,11.9790678714805,11.6275338844728,12.3747678140928,9.54496443278924,9.25974326369078,8.82972273508606,9.16490692667569,8.84862294042934,8.63299519714296
"LOC410428",9.2807707701306,9.40514146313634,9.3264294871223,9.00281501560705,9.31061278165953,8.76818432477693,9.70390357344466,9.97010589061218,9.82654848729091,8.92481250360578,9,9.35314682549808,9.15734693536284,9.27146302790437,8.96289600533726,8.82017896241519,9.28771237954945,9.08214904135387,10.4146852358072,11.2027360432502,11.2027360432502,9.70908381255034,10.1573469353628,10.1636496760158,9.51766938813381,9.70390357344466,9.35314682549808,9.29232163280204,9.1873520732005,9.41996017784789,11.4609677625704,11.8784341495593,11.2544381482673,9.82177398197057,9.73809225962049,9.60733031374961
"LOC410456",9.7279204545632,9.67419226814568,9.8811139606751,9.79116288855502,9.77807712953536,9.44708322620965,9.29462074889163,8.46352437327118,8.89784545600551,8.8073549220576,8.51963625284321,8.48381577726426,10.4553272203046,10.1045987535644,9.96289600533726,9.86727873970966,9.9614496943982,10.0416591516372,7.59245703726808,7.53915881110803,6.75488750216347,7.67948009950545,6.97727992349992,7.24792751344359,9.25974326369078,9.33315535031062,8.87958324961278,8.90388184573618,9.14974711950468,9.4178525148859,9.40087943628218,8.65463602852797,8.66533591718518,8.59991284218713,8.4757334309664,8.65105169117893
"LOC100578669",7.95419631038687,7.65105169117893,8.05528243550119,8.27146302790437,8.05528243550119,8.32192809488736,6.90689059560852,6.35755200461808,6.64385618977472,6.85798099512757,6.58496250072116,6.89481776330794,7.40087943628218,7.28540221886225,7.23840473932508,7.51569983828404,7.7279204545632,7.83289001416474,6.06608919045777,6.02236781302845,5.95419631038687,5.85798099512757,6.53915881110803,6.84549005094437,8.36632221424582,7.76818432477693,8.02236781302845,7.82017896241519,8.33091687811462,7.8703647195834,5.95419631038687,6.04439411935845,6.02236781302845,6.18982455888002,6.16992500144231,6.79441586635011
"LOC113219417",7.74146698640115,7.86418614465428,7.59245703726808,7.11894107272351,7.53915881110803,7.11894107272351,7.07681559705083,6.84549005094437,7.59991284218713,7.56224242422107,7.2667865406949,8.18487534290828,8.39660478118186,9.35093918154643,7.876516946565,9.21431912080077,8.3037807481771,9.29232163280204,7.16992500144231,6.8073549220576,7.13955135239879,7.73470962022584,6.39231742277876,6.96578428466209,8.68299458368168,7.90689059560852,9.49785183695112,8.876516946565,8.54689445988764,8.83289001416474,7.52356195605701,8.18982455888002,6.97727992349992,6.37503943134692,5.85798099512757,6.82017896241519
"Hex70a",11.577900836887,11.0546043179607,9.76652890859886,10.5206186805563,10.7142455176661,8.62570884306447,14.9088616831185,16.3554887515979,13.9889509076016,15.0623413269207,16.3239871146113,15.6769212263809,11.6899979714194,12.6679985356725,11.8672787397097,11.4491486453754,12.9238845463853,12.3701424794954,16.4782324264546,17.2482333566932,17.3330941882506,16.5207414369946,17.0442019863094,17.006589064102,8.01680828768655,11.582612451267,9.37068740680722,10.0552824355012,9.43671154213721,10.4178525148859,14.6191883056726,15.1295245193378,15.1046806480974,14.5888902776953,15.0189825278438,14.914431850798
"LOC413399",10.311748315005,10.71681946133,10.7788984760084,10.7021726853655,10.8177831217745,10.4325419003883,10.5196362528432,11.0606959316876,9.80896417491926,9.8703647195834,11.0887882387169,9.76983784362944,10.9277779620823,10.4573808790725,10.5708044377245,10.5410966153495,10.65999589243,10.7338627196785,10.3509391815464,9.90086680798075,10.1241213118292,10.103287808412,9.92184093707449,10.286557761608,10.5717526435035,10.7099453802325,9.9351650496037,9.64205169292798,10.3331553503106,10.3520434257954,11.1104833098162,10.880348808156,10.8057438721516,11.5063075811003,11.1039434298916,11.004922678569
"LOC410009",10.661778097772,9.75321674917896,10.4928546201747,10.9344280406268,10.3717766443379,10.0953970227926,9.60733031374961,7.93073733756289,8.84549005094438,8.64024493622235,8.17990909001493,8.13442632022093,9.39660478118186,8.59245703726808,9.319672120947,9.01402047031493,8.88264304936184,9.2336196767597,7.51569983828404,7.72109918870718,7.4262647547021,7.05528243550119,7.22881869049588,7.09803208296053,9.38586240064146,10.120237877342,9.283088353024,8.66177809777199,9.7714894695006,9.21916852046216,7.90086680798075,7.33985000288462,8.02790599656988,8.57742882803575,8.01680828768655,8.13955135239879
"LOC725621",13.5925738310379,14.0311842621408,13.3937926397746,12.2401950539799,13.7717989389611,12.2008986050384,13.7799245019679,12.9231417506213,13.243322768606,13.0995121919952,13.2761244052742,13.3220689761961,11.5882461520448,11.8818787076004,12.380731612683,10.9679467058127,12.0365170704865,11.8776675740679,13.2397476835569,13.6437434748217,14.4170613467603,12.634357301138,13.6887966810545,13.2659080092311,12.2877123795494,13.7443082846757,12.6823362697114,12.115693952197,12.3531468254981,11.9589151560913,12.2585660338899,12.5075469034348,12.1081977225358,11.8536994203002,12.0670981857484,12.3736808334116
"LOC726999",10.4408691676109,10.9461752407236,10.6838718686226,11.1052537797009,10.9173720794768,10.5127404628035,10.2467405984931,9.98584193700334,9.33762190199251,10.0223678130285,10.4398308839814,9.94836723158468,10.4696418172395,10.1446582428319,10.6812384117778,10.2514824106202,10.7648715907361,10.6393407086522,9.30606168942834,8.43879185257826,8.77807712953536,9.2336196767597,8.70390357344466,8.95710204156229,10.3037807481771,10.7632123668144,10.403012023575,10.1873520732005,10.292321632802,10.0714623625566,9.73640193131829,9.42206476617281,9.52160043972373,10.4356702609366,10.3026389237876,9.74986942739684
"LOC102656669",1.58496250072116,3,2.32192809488736,1,3.32192809488736,4.8073549220576,5.64385618977472,6.2667865406949,3.32192809488736,6.44294349584873,5,6.3037807481771,6.28540221886225,4.8073549220576,4.08746284125034,5.28540221886225,3.16992500144231,4.39231742277876,5.83289001416474,5.93073733756289,6.33985000288462,5.78135971352466,5.70043971814109,5.83289001416474,2.8073549220576,4.32192809488736,3.4594316186373,3,3,2.8073549220576,3.4594316186373,1.58496250072116,3.58496250072116,3.70043971814109,3.32192809488736,3.16992500144231
"LOC100576497",6.52356195605701,6.90689059560852,6.5077946401987,7.10852445677817,6.78135971352466,6.18982455888002,7.07681559705083,7.09803208296053,6.5077946401987,7.19967234483636,7.3037807481771,7.19967234483636,6.8073549220576,6.8073549220576,6.53915881110803,6.76818432477693,7.28540221886225,6.95419631038687,7.03342300153745,7.08746284125034,7.54689445988764,7.05528243550119,7.35755200461808,7.84549005094437,6.39231742277876,5.70043971814109,5.95419631038687,5.95419631038687,6.5077946401987,5.83289001416474,9.21431912080077,9.51569983828404,9.14974711950468,9.13442632022093,9.05256805080415,9.14465824283188
"LOC102654085",5.39231742277876,5,4.95419631038687,5.28540221886225,5.61470984411521,5,5.24792751344359,3.4594316186373,3.32192809488736,4.32192809488736,4.75488750216347,4.39231742277876,4.16992500144231,4,3.4594316186373,3.4594316186373,4.39231742277876,4,4.58496250072116,4.95419631038687,4.52356195605701,3.4594316186373,4.24792751344359,4.08746284125034,5.12928301694497,5.75488750216347,5.32192809488736,3.16992500144231,4.85798099512757,4.4594316186373,4.32192809488736,5.28540221886225,3.70043971814109,5.16992500144231,5.04439411935845,3.32192809488736
"LOC107964360",6.44294349584873,6.10852445677817,6.18982455888002,6.75488750216347,6.10852445677817,6.16992500144231,6.8073549220576,5.61470984411521,6.16992500144231,6.94251450533924,6.4262647547021,6.49185309632967,6.10852445677817,5.97727992349992,5.64385618977472,6.12928301694497,6.8073549220576,6.83289001416474,5.78135971352466,5.12928301694497,6.2667865406949,5.52356195605701,4.58496250072116,4.08746284125034,6.33985000288462,6.58496250072116,5.97727992349992,6.06608919045777,6.79441586635011,5.97727992349992,6.49185309632967,7.34872815423108,6.9188632372746,6.82017896241519,7.3037807481771,6.64385618977472
"LOC102655676",5.08746284125034,4.90689059560852,4.90689059560852,5.28540221886225,5.32192809488736,5.16992500144231,5.04439411935845,4.52356195605701,5.04439411935845,5.61470984411521,3.90689059560852,4.85798099512757,5.16992500144231,4.64385618977472,4.24792751344359,5.52356195605701,5.12928301694497,5.12928301694497,4.85798099512757,4.95419631038687,4.4594316186373,5.28540221886225,4,4.90689059560852,5,4.4594316186373,4.95419631038687,4.64385618977472,5.24792751344359,4.85798099512757,5.04439411935845,6.32192809488736,5.4262647547021,5.04439411935845,5.39231742277876,5.39231742277876
"LOC725350",7.25738784269265,7.31288295528436,7.59245703726808,7.59991284218713,7.56224242422107,7.66533591718518,6.55458885167764,5.7279204545632,6.10852445677817,6.06608919045777,5.12928301694497,6.16992500144231,7.05528243550119,6.08746284125034,6.2667865406949,6.4093909361377,6.28540221886225,6.59991284218713,6.18982455888002,5.4594316186373,5.16992500144231,5.49185309632967,4.90689059560852,5.28540221886225,7.05528243550119,6.93073733756289,6.82017896241519,6.10852445677817,6.8703647195834,7.07681559705083,4.64385618977472,4.90689059560852,5.32192809488736,5.49185309632967,5.8073549220576,6.06608919045777
"LOC100576816",2,1,1.58496250072116,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1.58496250072116,2.8073549220576,1,1.58496250072116,1.58496250072116,1.58496250072116,0,1,1.58496250072116,1.58496250072116,0,3.32192809488736,5.88264304936184,2.32192809488736,4.8073549220576,5.61470984411521,4.90689059560852
"LOC413289",10.3674147512468,10.0914353863236,10.539158811108,10.9053870050181,10.7108064336994,10.5468944598876,9.74986942739684,9.06877827798541,9.08214904135387,9.2644426002266,9.18982455888002,9.15734693536284,9.81217730551445,9.54882190845875,9.76652890859886,9.78463484555752,9.74819284958946,10.0223678130285,9,8.76818432477693,8.39660478118186,8.59245703726808,8.62935662007961,8.44708322620965,9.92184093707449,10.2419831496943,9.75988818322183,9.05528243550119,10.1686721181322,9.99859042974533,8.4594316186373,8.12928301694497,8.41362792902417,9.24792751344359,9.14974711950468,9.1006623390052
"LOC726898",5.39231742277876,5.28540221886225,5.6724253419715,5.70043971814109,5.64385618977472,5.78135971352466,4.8073549220576,4.32192809488736,4.64385618977472,4.8073549220576,4.32192809488736,4.64385618977472,5.28540221886225,5.35755200461808,4.70043971814109,5.20945336562895,4.90689059560852,6.08746284125034,4.24792751344359,4.32192809488736,3.8073549220576,4.08746284125034,3.90689059560852,4.39231742277876,5.64385618977472,5.4262647547021,5.35755200461808,5.20945336562895,5.78135971352466,6.12928301694497,3.90689059560852,4.75488750216347,4.52356195605701,3.70043971814109,3.70043971814109,4.16992500144231
"LOC100577257",2.8073549220576,3.70043971814109,2.8073549220576,3.70043971814109,3.16992500144231,2.32192809488736,3.16992500144231,2.58496250072116,3.58496250072116,2.58496250072116,3.58496250072116,2.58496250072116,4,3.90689059560852,3.90689059560852,3.8073549220576,3.8073549220576,4.52356195605701,2.32192809488736,1.58496250072116,2.58496250072116,2.8073549220576,0,2,2,2,1.58496250072116,2.32192809488736,2.58496250072116,3,3.70043971814109,2.32192809488736,3.16992500144231,3.8073549220576,3.4594316186373,3.70043971814109
"LOC102654313",2.8073549220576,4.08746284125034,3,3,2.8073549220576,1.58496250072116,4,3.70043971814109,3.32192809488736,3.16992500144231,3.4594316186373,3.58496250072116,3.16992500144231,3.58496250072116,3.4594316186373,4.58496250072116,4.08746284125034,3.8073549220576,3.16992500144231,4.8073549220576,5.20945336562895,4.24792751344359,3.8073549220576,4.64385618977472,3.4594316186373,3.8073549220576,3.8073549220576,3.8073549220576,2.32192809488736,3.8073549220576,5.6724253419715,6.10852445677817,4.8073549220576,4.24792751344359,3.90689059560852,5.04439411935845
"LOC724252",6.33985000288462,5.95419631038687,5.88264304936184,6.8073549220576,6.14974711950468,6.58496250072116,4.52356195605701,4.24792751344359,4.95419631038687,4.8073549220576,3.58496250072116,4.39231742277876,5.64385618977472,4.85798099512757,5.24792751344359,5.24792751344359,5.8073549220576,5.8073549220576,4.32192809488736,4.85798099512757,4.16992500144231,3.4594316186373,3.8073549220576,4.58496250072116,6.49185309632967,6.3037807481771,6.24792751344359,4.90689059560852,6.59991284218713,5.49185309632967,4,4.64385618977472,4.4594316186373,5.32192809488736,5.58496250072116,5.6724253419715
